"hub","site","date","species","bandNumber","bandCombo","encounterType"
"Atlanta","TOTCARGA1","2014-07-02","NOCA",264163399,"R/AL W","band"
"Atlanta","TOTCARGA1","2014-07-02","CARW",266131804,"AL/Y, G","band"
"Atlanta","TOTCARGA1","2014-07-02","CARW",266131805,"R, BU/AL","band"
"Atlanta","DESIELAGA1","2014-07-03","NOCA",264163400,"AL/R, O","band"
"Atlanta","DESIELAGA1","2014-07-03","CARW",266131806,"R, Y/AL","band"
"Atlanta","MARIJAYGA1","2014-07-03","NOMO",127242459,"O/BK, AL","resight-participant"
"Atlanta","CARTJOYGA1","2014-07-04","CARW",266107929,"R/AL BU","resight-participant"
"Atlanta","KRENMARGA1","2014-07-04","BRTH",127242462,"R/BK, AL","resight-participant"
"Atlanta","KRENMARGA1","2014-07-04","CARW",266107999,"G/BK, AL","resight-participant"
"Atlanta","KRENMARGA1","2014-07-04","GRCA",264163387,"AL, O/P","resight-participant"
"Atlanta","KRENMARGA1","2014-07-04","GRCA",264163387,"AL, O/P","resight-participant"
"Atlanta","KRIVMAUGA1","2014-07-04","CACH",271053728,"O/AL, O","resight-participant"
"Atlanta","MARIJAYGA1","2014-07-04","TUTI",266107990,"R/G, AL","resight-participant"
"Atlanta","MAYAMAGA1","2014-07-04","CARW",266131807,"BK/G, AL","band"
"Atlanta","MAYAMAGA1","2014-07-04","NOCA",242111301,"R, W/AL","band"
"Atlanta","MAYAMAGA1","2014-07-04","CARW",266131808,"Y, AL/Y","band"
"Atlanta","PLANANDGA1","2014-07-06","NOCA",264163351,"O, AL/P","resight-participant"
"Atlanta","RIVEPATGA1","2014-07-06","CACH",271053758,"O, AL/P","band"
"Atlanta","RIVEPATGA1","2014-07-06","CARW",266131809,"O, W/AL","band"
"Atlanta","RIVEPATGA1","2014-07-06","CACH",271053759,"BU, P/AL","band"
"Atlanta","RIVEPATGA1","2014-07-06","TUTI",266131810,"AL, R/G","band"
"Atlanta","RIVEPATGA1","2014-07-06","CACH",271053760,"Y/P, AL","band"
"Atlanta","DESIELAGA1","2014-07-07","CARW",266131806,"R, Y/AL","resight-participant"
"Atlanta","JENANGGA1","2014-07-07","HOWR",271053761,"G, AL/P","band"
"Atlanta","JENANGGA1","2014-07-07","SOSP",266131811,"AL, O/P","band"
"Atlanta","JENANGGA1","2014-07-07","CARW",266131812,"R/BK, AL","band"
"Atlanta","JENANGGA1","2014-07-07","SOSP",266131813,"AL, W/O","band"
"Atlanta","JENANGGA1","2014-07-07","SOSP",266131814,"AL, R/G","band"
"Atlanta","JENANGGA1","2014-07-07","SOSP",266131815,"BU, W/AL","band"
"Atlanta","JENANGGA1","2014-07-07","SOSP",266131816,"O/AL, O","band"
"Atlanta","JENANGGA1","2014-07-07","HOWR",271053762,"BU, P/AL","band"
"Atlanta","JENANGGA1","2014-07-07","SOSP",266131817,"G/BK, AL","band"
"Atlanta","JENANGGA1","2014-07-07","NOCA",242111302,"Y, BU/AL","band"
"Atlanta","JENANGGA1","2014-07-07","SOSP",266131818,"Y/AL, BK","band"
"Atlanta","JENANGGA1","2014-07-07","TUTI",266131819,"AL, O/BU","band"
"Atlanta","JENANGGA1","2014-07-07","SOSP",266137820,"BK, BK/AL","band"
"Atlanta","HAMNANGA1","2014-07-08","GRCA",242111303,"BK/AL, BK","band"
"Atlanta","HAMNANGA1","2014-07-08","GRCA",242111304,"AL, W/Y","band"
"Atlanta","HAMNANGA1","2014-07-08","CARW",266131821,"AL/G, R","band"
"Atlanta","HAMNANGA1","2014-07-08","AMRO",127242465,"AL, O/P","band"
"Atlanta","HAMNANGA1","2014-07-08","AMRO",127242466,"R/G, AL","band"
"Atlanta","HAMNANGA1","2014-07-08","NOMO",127242467,"AL, BK/Y","band"
"Atlanta","HARMARGA1","2014-07-10","GRCA",242111305,"Y/P, AL","band"
"Atlanta","HARMARGA1","2014-07-10","CACH",271053763,"Y, AL/Y","band"
"Atlanta","HARMARGA1","2014-07-10","GRCA",242111306,"AL, O/BU","band"
"Atlanta","HARMARGA1","2014-07-10","NOMO",127242468,"G/G, AL","band"
"Atlanta","HARMARGA1","2014-07-10","TUTI",266131822,"O/O, AL","band"
"Atlanta","HARMARGA1","2014-07-10","CARW",266131823,"R, AL/P","band"
"Atlanta","HARMARGA1","2014-07-10","NOCA",242111307,"BU, G/AL","band"
"Atlanta","HARMARGA1","2014-07-10","TUTI",266131824,"AL, W/O","band"
"Atlanta","HARMARGA1","2014-07-10","CARW",242111308,"W/AL, BU","band"
"Atlanta","HARMARGA1","2014-07-10","NOCA",242111309,"G, W/AL","band"
"Atlanta","HARMARGA1","2014-07-10","CARW",266131825,"O/AL, O","band"
"Atlanta","PLANANDGA1","2014-07-10","NOCA",264163348,"BU, P/AL","resight-participant"
"Atlanta","BONPATGA1","2014-07-11","GRCA",242111310,"G/BK, AL","band"
"Atlanta","BONPATGA1","2014-07-11","SOSP",266131826,"O, AL/P","band"
"Atlanta","BONPATGA1","2014-07-11","SOSP",266131827,"Y/P, AL","band"
"Atlanta","BONPATGA1","2014-07-11","CARW",266131828,"BU, AL/G","band"
"Atlanta","BONPATGA1","2014-07-11","NOCA",242111311,"W/AL, BK","band"
"Atlanta","BONPATGA1","2014-07-11","CACH",271053764,"AL, W/Y","band"
"Atlanta","BONPATGA1","2014-07-11","BRTH",127242469,"O, AL/P","band"
"Atlanta","BONPATGA1","2014-07-11","NOCA",242111312,"G, AL/BU","band"
"Atlanta","BONPATGA1","2014-07-11","NOCA",242111313,"AL, P/O","band"
"Atlanta","HAWKDIAGA1","2014-07-12","CARW",266131829,"AL, BK/R","band"
"Atlanta","HAWKDIAGA1","2014-07-12","NOCA",242111314,"P/AL, W","band"
"Atlanta","HAWKDIAGA1","2014-07-12","TUTI",266131830,"G/BK, AL","band"
"Atlanta","HAWKDIAGA1","2014-07-12","CARW",266131831,"AL/Y, Y","band"
"Atlanta","HAWKDIAGA1","2014-07-12","CARW",266131832,"O, P/AL","band"
"Atlanta","KRENMARGA1","2014-07-12","NOCA",264163384,"W/BK, AL","resight-participant"
"Atlanta","KRENMARGA1","2014-07-12","CACH",271053753,"AL/Y, G","resight-participant"
"Atlanta","WISSSTEGA1","2014-07-12","NOCA",242111316,"BK, AL/Y","resight-participant"
"Atlanta","DESIELAGA1","2014-07-13","NOCA",264163400,"AL/R, O","resight-participant"
"Atlanta","ASTOLAUGA1","2014-07-14","SOSP",266131833,"AL, P/BU","band"
"Atlanta","CARTJOYGA1","2014-07-15","TUTI",266107930,"AL, O/P","resight-participant"
"Atlanta","CARTJOYGA1","2014-07-15","TUTI",266107930,"AL, O/P","resight-participant"
"Atlanta","CHANSYLGA1","2014-07-15","CARW",266107981,"R/AL BK","resight-participant"
"Atlanta","WISSSTEGA1","2014-07-15","HOWR",271053765,"W, P/AL","band"
"Atlanta","WISSSTEGA1","2014-07-15","HOWR",271053766,"G/G, AL","band"
"Atlanta","WISSSTEGA1","2014-07-15","GRCA",242111315,"O, W/AL","band"
"Atlanta","WISSSTEGA1","2014-07-15","NOCA",242111316,"BK, AL/Y","band"
"Atlanta","WISSSTEGA1","2014-07-15","NOCA",266131834,"W/AL, BU","band"
"Atlanta","WISSSTEGA1","2014-07-15","CARW",266131835,"AL/R, G","band"
"Atlanta","WISSSTEGA1","2014-07-15","SOSP",266131836,"O, W/AL","band"
"Atlanta","WISSSTEGA1","2014-07-15","TUTI",266131837,"BU, R/AL","band"
"Atlanta","DAVCARGA1","2014-07-16","NOCA",242111317,"BU, AL/R","band"
"Atlanta","DAVCARGA1","2014-07-16","NOCA",242111318,"AL/BK, O","band"
"Atlanta","DAVCARGA1","2014-07-16","NOCA",242111319,"Y, W/AL","band"
"Atlanta","DAVCARGA1","2014-07-16","NOCA",242111320,"BU, Y/AL","band"
"Atlanta","DAVCARGA1","2014-07-16","CARW",266131838,"AL/R, O","band"
"Atlanta","DAVCARGA1","2014-07-16","NOCA",242111321,"Y/Y, AL","band"
"Atlanta","HARTDELGA1","2014-07-17","NOCA",242111322,"AL, Y/BK","band"
"Atlanta","HARTDELGA1","2014-07-17","CACH",271053767,"R, AL/BK","band"
"Atlanta","HARTDELGA1","2014-07-17","TUTI",266131839,"AL/O, BU","band"
"Atlanta","HARTDELGA1","2014-07-17","TUTI",266131840,"P, AL/G","band"
"Atlanta","HARTDELGA1","2014-07-17","TUTI",266131841,"BK/G, AL","band"
"Atlanta","HARTDELGA1","2014-07-17","CACH",271053768,"AL, R/G","band"
"Atlanta","HARTDELGA1","2014-07-17","TUTI",266131842,"AL/Y, G","band"
"Atlanta","HARTDELGA1","2014-07-17","CACH",271053769,"R, O/AL","band"
"Atlanta","CARTJOYGA1","2014-07-18","AMRO",127242473,"AL/O, BU","band"
"Atlanta","HAMNANGA1","2014-07-18","AMRO",127242465,"AL, O/P","resight-participant"
"Atlanta","HARTDELGA1","2014-07-18","NOCA",242111322,"AL, Y/BK","resight-participant"
"Atlanta","HARTDELGA1","2014-07-18","CACH",271053768,"AL, R/G","resight-participant"
"Atlanta","TIDLOUGA1","2014-07-18","NOCA",242111323,"AL/P, W","band"
"Atlanta","TIDLOUGA1","2014-07-18","SOSP",266131843,"AL/O, BU","band"
"Atlanta","TIDLOUGA1","2014-07-18","CACH",271053770,"R/BK, AL","band"
"Atlanta","TIDLOUGA1","2014-07-18","NOCA",242111324,"Y/BU, AL","band"
"Atlanta","TIDLOUGA1","2014-07-18","NOCA",242111325,"G/AL, BU","band"
"Atlanta","TIDLOUGA1","2014-07-18","NOMO",127242470,"BK, AL/BU","band"
"Atlanta","TIDLOUGA1","2014-07-18","GRCA",242111326,"Y/AL, BK","band"
"Atlanta","TIDLOUGA1","2014-07-18","NOMO",127242471,"G/Y, AL","band"
"Atlanta","TIDLOUGA1","2014-07-18","CACH",271053771,"R, BU/AL","band"
"Atlanta","TIDLOUGA1","2014-07-18","SOSP",266131844,"R/BK, AL","band"
"Atlanta","TIDLOUGA1","2014-07-18","NOMO",127242472,"X, AL","band"
"Atlanta","TIDLOUGA1","2014-07-18","CACH",271053772,"G/BK, AL","band"
"Atlanta","TIDLOUGA1","2014-07-18","CARW",266131845,"BU, BK/AL","band"
"Atlanta","CHANSYLGA1","2014-07-19","CACH",271053747,"AL, O/P","resight-participant"
"Atlanta","PLANANDGA1","2014-07-19","NOCA",264163350,"R, AL/BK","resight-participant"
"Atlanta","ARAMOUGA1","2014-07-20","AMRO",127242472,"G, Y/AL","band"
"Atlanta","CARTJOYGA1","2014-07-20","AMRO",127242475,"AL, W/O","band"
"Atlanta","HAMNANGA1","2014-07-20","AMRO",127242466,"R/G, AL","resight-participant"
"Atlanta","HARTDELGA1","2014-07-20","TUTI",266131841,"BK, G/AL","resight-participant"
"Atlanta","KRENMARGA1","2014-07-20","CACH",271053755,"BU, W/AL","resight-participant"
"Atlanta","KRENMARGA1","2014-07-20","GRCA",264163385,"W/AL, P","resight-participant"
"Atlanta","SHERNYLGA1","2014-07-20","CACH",271053757,"AL, O/BU","resight-participant"
"Atlanta","SHERNYLGA1","2014-07-20","CARW",266131803,"Y/AL, BK","resight-participant"
"Atlanta","WISSSTEGA1","2014-07-20","NOCA",266131834,"W/AL, BU","resight-participant"
"Atlanta","FERNBANKGA2","2014-07-21","NOCA",264163358,"P, AL/G","resight-participant"
"Atlanta","CZEANGGA1","2014-07-22","NOMO",127242476,"G, AL/P","band"
"Atlanta","CZEANGGA1","2014-07-22","CARW",266131846,"R/AL W","band"
"Atlanta","CZEANGGA1","2014-07-22","BRTH",127242477,"BU, W/AL","band"
"Atlanta","CZEANGGA1","2014-07-22","NOCA",242111327,"BU/O, AL","band"
"Atlanta","EDWALINGA1","2014-07-23","BRTH",127242478,"R/Y, AL","band"
"Atlanta","EDWALINGA1","2014-07-23","NOCA",242111328,"BU, AL/G","band"
"Atlanta","EDWALINGA1","2014-07-23","NOCA",242111329,"AL, O/W","band"
"Atlanta","EDWALINGA1","2014-07-23","CARW",266131847,"Y, W/AL","band"
"Atlanta","EDWALINGA1","2014-07-23","NOCA",242111330,"AL/BK, Y","band"
"Atlanta","EDWALINGA1","2014-07-23","CARW",266131848,"P/O, AL","band"
"Atlanta","EDWALINGA1","2014-07-23","CARW",266131850,"G, AL/BU","band"
"Atlanta","EDWALINGA1","2014-07-23","SOSP",266131849,"R/AL BU","band"
"Atlanta","EDWALINGA1","2014-07-23","GRCA",242111331,"AL/Y, G","band"
"Atlanta","EDWALINGA1","2014-07-23","GRCA",242111332,"AL/O, BU","band"
"Atlanta","EDWALINGA1","2014-07-23","TUTI",266131851,"BK, BK/AL","band"
"Atlanta","EDWALINGA1","2014-07-23","NOCA",242111333,"G/AL, BK","band"
"Atlanta","MILELLGA1","2014-07-24","NOCA",242111334,"AL, G/Y","band"
"Atlanta","KRIVMAUGA1","2014-07-25","CACH",271053726,"W, P/AL","resight-participant"
"Atlanta","KRIVMAUGA1","2014-07-25","CACH",271053727,"G/G, AL","resight-participant"
"Atlanta","PLANANDGA1","2014-07-25","NOCA",264163352,"BU, W/AL","resight-participant"
"Atlanta","PRIANGGA1","2014-07-25","NOCA",242111335,"O/BU, AL","band"
"Atlanta","PRIANGGA1","2014-07-25","NOMO",127242479,"W, P/AL","band"
"Atlanta","PRIANGGA1","2014-07-25","NOCA",242111336,"BU/AL, P","band"
"Atlanta","PRIANGGA1","2014-07-25","NOMO",127242480,"AL, O/P","band"
"Atlanta","PRIANGGA1","2014-07-25","GRCA",242111337,"P/AL, O","band"
"Atlanta","PRIANGGA1","2014-07-25","GRCA",242111338,"Y, AL/Y","band"
"Atlanta","PRIANGGA1","2014-07-25","CARW",266131852,"Y, BU/AL","band"
"Atlanta","PRIANGGA1","2014-07-25","NOCA",242111339,"AL, P/Y","band"
"Atlanta","KRIVMAUGA1","2014-07-26","CACH",271053724,"AL, R/R","resight-participant"
"Atlanta","PAPPLISGA1","2014-07-26","CARW",266131853,"W/AL, BK","band"
"Atlanta","PAPPLISGA1","2014-07-26","CARW",266131854,"R, W/AL","band"
"Atlanta","PAPPLISGA1","2014-07-26","CARW",266131855,"BU, G/AL","band"
"Atlanta","PAPPLISGA1","2014-07-26","CARW",266131856,"AL, P/R","band"
"Atlanta","HEADDOTGA1","2014-07-27","TUTI",266131857,"W/AL, P","band"
"Atlanta","HEADDOTGA1","2014-07-27","NOCA",242111340,"R, AL/W","band"
"Atlanta","HEADDOTGA1","2014-07-27","NOCA",242111341,"BU/AL, Y","band"
"Atlanta","HEADDOTGA1","2014-07-27","NOCA",242111342,"BK, O/AL","band"
"Atlanta","HEADDOTGA1","2014-07-27","NOCA",242111343,"W, P/AL","band"
"Atlanta","HERBLUGA1","2014-07-28","CARW",266131858,"R/AL R","band"
"Atlanta","HERBLUGA1","2014-07-28","AMRO",127242481,"O/AL, O","band"
"Atlanta","HERBLUGA1","2014-07-28","AMRO",127242482,"P, AL/G","band"
"Atlanta","HERBLUGA1","2014-07-28","CARW",266131859,"AL, R/W","band"
"Atlanta","HERBLUGA1","2014-07-28","AMRO",127242483,"P/AL, O","band"
"Atlanta","HARTDELGA1","2014-07-31","NOCA",242111322,"AL, Y/BK","resight-participant"
"Atlanta","CARTJOYGA1","2014-08-02","SOSP",266107931,"AL, W/Y","resight-participant"
"Atlanta","MARIJAYGA1","2014-08-03","TUTI",266107990,"R/G, AL","resight-participant"
"Atlanta","BRADVALGA1","2014-08-05","CACH",271053723,"G/Y, AL","resight-participant"
"Atlanta","BRADVALGA1","2014-08-05","CACH",271053723,"G/Y, AL","resight-participant"
"Atlanta","KRENMARGA1","2014-08-06","GRCA",264163387,"AL, O/P","resight-participant"
"Atlanta","KRENMARGA1","2014-08-08","CACH",271053753,"AL/Y, G","resight-participant"
"Atlanta","EDWALINGA1","2014-08-09","SOSP",266131849,"R/AL BU","resight-participant"
"Atlanta","KRENMARGA1","2014-08-09","GRCA",264163386,"G/G, AL","resight-participant"
"Atlanta","HARTDELGA1","2014-08-12","OTHR",271053769,"R, O/AL","resight-participant"
"Atlanta","WISSSTEGA1","2014-08-14","NOCA",266131834,"W/AL, BU","resight-participant"
"Atlanta","KRIVMAUGA1","2014-08-15","CACH",271053725,"W/Y, AL","resight-participant"
"Atlanta","PLANANDGA1","2014-08-15","NOCA",264163348,"BU, P/AL","resight-participant"
"Atlanta","PLANANDGA1","2014-08-15","NOCA",264163352,"BU, W/AL","resight-participant"
"Atlanta","HARTDELGA1","2014-08-17","TUTI",266131841,"BK, G/AL","resight-participant"
"Atlanta","HARTDELGA1","2014-08-19","TUTI",266131841,"BK, G/AL","resight-participant"
"Atlanta","HEADDOTGA1","2014-08-19","NOCA",242111340,"R, AL/W","resight-participant"
"Atlanta","MCCAANNGA1","2014-08-20","CARW",266107991,"R, O/AL","resight-participant"
"Atlanta","CARTJOYGA1","2014-08-21","NOCA",264163319,"W/Y, AL","resight-participant"
"Atlanta","CARTJOYGA1","2014-08-21","NOCA",264163318,"O, O/AL","resight-participant"
"Atlanta","MCCAANNGA1","2014-08-21","NOCA",264163379,"BU/AL, R","resight-participant"
"Atlanta","EDWALINGA1","2014-08-23","NOCA",242111330,"AL/BK, Y","resight-participant"
"Atlanta","WISSSTEGA1","2014-08-26","NOCA",242111316,"BK, AL/Y","resight-participant"
"Atlanta","EDWALINGA1","2014-08-28","CARW",266131847,"Y, W/AL","resight-participant"
"Atlanta","EDWALINGA1","2014-08-28","CARW",266131847,"Y, W/AL","resight-participant"
"Atlanta","EDWALINGA1","2014-08-28","CARW",266131848,"P/O, AL","resight-participant"
"Atlanta","EDWALINGA1","2014-08-28","CARW",266131850,"G, AL/BU","resight-participant"
"Atlanta","EDWALINGA1","2014-08-28","GRCA",242111331,"AL/Y, G","resight-participant"
"Atlanta","EDWALINGA1","2014-08-30","NOCA",242111328,"BU, AL/G","resight-participant"
"Atlanta","HARTDELGA1","2014-08-30","TUTI",266131841,"BK, G/AL","resight-participant"
"Atlanta","MCCAANNGA1","2014-09-03","CARW",266107995,"BU, AL/P","resight-participant"
"Atlanta","MCCAANNGA1","2014-09-03","CARW",266107992,"P/AL, O","resight-participant"
"Atlanta","CARTJOYGA1","2014-09-15","NOCA",264163319,"W/Y, AL","resight-participant"
"Atlanta","PLANANDGA1","2014-09-15","NOCA",264163352,"BU, W/AL","resight-participant"
"Atlanta","HARTDELGA1","2014-09-22","OTHR",271053767,"R/R, AL/BK","resight-participant"
"Atlanta","KRIVMAUGA1","2014-09-22","CACH",271053728,"O/AL, O","resight-participant"
"Atlanta","CARTJOYGA1","2014-09-25","NOCA",264163318,"O, O/AL","resight-participant"
"Atlanta","EDWALINGA1","2014-09-27","NOCA",242111328,"BU, AL/G","resight-participant"
"Atlanta","EDWALINGA1","2014-09-27","CARW",266131847,"Y, W/AL","resight-participant"
"Atlanta","EDWALINGA1","2014-09-27","CARW",266131847,"Y, W/AL","resight-participant"
"Atlanta","EDWALINGA1","2014-09-27","CARW",266131850,"G, AL/BU","resight-participant"
"Atlanta","EDWALINGA1","2014-09-27","NOCA",242111328,"BU, AL/G","resight-participant"
"Atlanta","EDWALINGA1","2014-09-28","NOCA",242111330,"AL/BK, Y","resight-participant"
"Atlanta","EDWALINGA1","2014-09-28","SOSP",266131849,"R, AL/BU","resight-participant"
"Atlanta","HARTDELGA1","2014-09-28","OTHR",271053768,"AL, R/G","resight-participant"
"Atlanta","EDWALINGA1","2014-09-29","GRCA",242111331,"AL/Y, G","resight-participant"
"Atlanta","KRIVMAUGA1","2014-09-29","CACH",271053726,"W, P/AL","resight-participant"
"Atlanta","KRIVMAUGA1","2014-09-30","CACH",271053724,"AL, R/R","resight-participant"
"Atlanta","KRIVMAUGA1","2014-09-30","CACH",271053727,"G/G, AL","resight-participant"
"Atlanta","KRIVMAUGA1","2014-10-03","CACH",271053727,"G/G, AL","resight-participant"
"Atlanta","KRIVMAUGA1","2014-10-03","CACH",271053728,"O/AL, O","resight-participant"
"Atlanta","CARTJOYGA1","2014-10-04","NOCA",264163319,"W/Y, AL","resight-participant"
"Atlanta","CARTJOYGA1","2014-10-12","NOCA",264163318,"O, O/AL","resight-participant"
"Atlanta","KRENMARGA1","2014-10-12","CACH",271053753,"AL/Y, G","resight-participant"
"Atlanta","KRENMARGA1","2014-10-12","CACH",271053755,"BU, W/AL","resight-participant"
"Atlanta","KRENMARGA1","2014-10-12","CARW",266107999,"G/BK, AL","resight-participant"
"Atlanta","BRADVALGA1","2014-10-16","TUTI",271053722,"G/Y, AL","resight-participant"
"Atlanta","BRADVALGA1","2014-10-19","CACH",271053723,"G/Y, AL","resight-participant"
"Atlanta","BRADVALGA1","2014-10-19","CACH",271053723,"G/Y, AL","resight-participant"
"Atlanta","BRADVALGA1","2014-10-21","CARW",266107933,"W/P, AL","resight-participant"
"Atlanta","BRADVALGA1","2014-10-21","CARW",266107933,"W/P, AL","resight-participant"
"Atlanta","KRIVMAUGA1","2014-10-23","CACH",271053724,"AL, R/R","resight-participant"
"Atlanta","KRIVMAUGA1","2014-10-25","CACH",271053726,"W, P/AL","resight-participant"
"Atlanta","EDWALINGA1","2014-10-27","CARW",266131847,"Y, W/AL","resight-participant"
"Atlanta","EDWALINGA1","2014-10-27","CARW",266131847,"Y, W/AL","resight-participant"
"Atlanta","EDWALINGA1","2014-10-27","CARW",266131850,"G, AL/BU","resight-participant"
"Atlanta","EDWALINGA1","2014-10-27","CARW",266131850,"G, AL/BU","resight-participant"
"Atlanta","EDWALINGA1","2014-10-27","CARW",266131847,"Y, W/AL","resight-participant"
"Atlanta","EDWALINGA1","2014-10-27","CARW",266131847,"Y, W/AL","resight-participant"
"Atlanta","EDWALINGA1","2014-10-27","NOCA",242111328,"BU, AL/G","resight-participant"
"Atlanta","CARTJOYGA1","2014-11-03","NOCA",264163319,"W/Y, AL","resight-participant"
"Atlanta","CARTJOYGA1","2014-11-03","NOCA",264163318,"O, O/AL","resight-participant"
"Atlanta","EDWALINGA1","2014-11-19","NOCA",242111328,"BU, AL/G","resight-participant"
"Atlanta","KRIVMAUGA1","2014-11-23","CACH",271053726,"W, P/AL","resight-participant"
"Atlanta","KRIVMAUGA1","2014-11-29","CACH",271053728,"O/AL, O","resight-participant"
"Atlanta","KRIVMAUGA1","2014-11-30","CACH",271053724,"AL, R/R","resight-participant"
"Atlanta","KRIVMAUGA1","2014-11-30","CACH",271053727,"G/G, AL","resight-participant"
"Atlanta","CARTJOYGA1","2014-12-11","NOCA",264163318,"O, O/AL","resight-participant"
"Atlanta","KRIVMAUGA1","2014-12-21","CACH",271053728,"O/AL, O","resight-participant"
"Atlanta","BRADVALGA1","2014-12-24","CACH",271053723,"G/Y, AL","resight-participant"
"Atlanta","BRADVALGA1","2014-12-24","CACH",271053723,"G/Y, AL","resight-participant"
"Atlanta","KRIVMAUGA1","2014-12-28","CACH",271053724,"AL, R/R","resight-participant"
"Atlanta","KRIVMAUGA1","2014-12-28","CACH",271053726,"W, P/AL","resight-participant"
"Atlanta","KRIVMAUGA1","2014-12-28","CACH",271053727,"G/G, AL","resight-participant"
"Atlanta","EDWALINGA1","2014-12-31","NOCA",242111328,"BU, AL/G","resight-participant"
"Atlanta","EDWALINGA1","2014-12-31","CARW",266131847,"Y, W/AL","resight-participant"
"Atlanta","EDWALINGA1","2014-12-31","CARW",266131847,"Y, W/AL","resight-participant"
"Atlanta","CARTJOYGA1","2015-03-01","NOCA",264163319,"W/Y, AL","resight-participant"
"Atlanta","CARTJOYGA1","2015-03-01","NOCA",264163318,"O, O/AL","resight-participant"
"Atlanta","MARIJAYGA1","2015-03-03","NOMO",127242459,"O/BK, AL","resight-participant"
"Atlanta","CARTJOYGA1","2015-03-08","BRTH",127242428,"AL, R/R","resight-participant"
"Atlanta","WISSSTEGA1","2015-03-15","SOSP",266131836,"O, W/AL","resight-participant"
"Atlanta","MARIJAYGA1","2015-03-17","TUTI",266107990,"R/G, AL","resight-participant"
"Atlanta","WISSSTEGA1","2015-03-17","NOCA",242111316,"BK, AL/Y","resight-participant"
"Atlanta","KRIVMAUGA1","2015-03-24","CACH",271053724,"AL, R/R","resight-participant"
"Atlanta","KRIVMAUGA1","2015-03-24","CACH",271053728,"O/AL, O","resight-participant"
"Atlanta","DESIELAGA1","2015-03-25","NOCA",264163400,"AL/R, O","resight-participant"
"Atlanta","KRIVMAUGA1","2015-03-27","CACH",271053726,"W, P/AL","resight-participant"
"Atlanta","CARTJOYGA1","2015-03-29","SOSP",266107931,"AL, W/Y","resight-participant"
"Atlanta","EDWALINGA1","2015-03-30","CARW",266131847,"Y, W/AL","resight-participant"
"Atlanta","EDWALINGA1","2015-03-30","CARW",266131847,"Y, W/AL","resight-participant"
"Atlanta","EDWALINGA1","2015-03-30","CARW",266131850,"G, AL/BU","resight-participant"
"Atlanta","BRADVALGA1","2015-04-04","BRTH",27242429,"W, P/AL","resight-participant"
"Atlanta","KRIVMAUGA1","2015-04-14","CACH",271053727,"G/G, AL","resight-participant"
"Atlanta","CARTJOYGA1","2015-04-15","CARW",264163891,"W/BK, AL","band"
"Atlanta","CARTJOYGA1","2015-04-15","SOSP",234113017,"P, AL/G","band"
"Atlanta","CARTJOYGA1","2015-04-15","SOSP",234113018,"BK/G, AL","band"
"Atlanta","CARTJOYGA1","2015-04-15","AMRO",135227601,"Y/P, AL","band"
"Atlanta","CARTJOYGA1","2015-04-16","CARW",234130181,"AL, G/Y","band"
"Atlanta","CARTJOYGA1","2015-04-16","CARW",264163891,"W/BK, AL","recap"
"Atlanta","CARTJOYGA1","2015-04-16","BRTH",135227602,"AL, O/BU","band"
"Atlanta","CARTJOYGA1","2015-04-16","BRTH",135227603,"Y/P, AL","band"
"Atlanta","CARTJOYGA1","2015-04-16","CARW",264163891,"W/BK, AL","recap"
"Atlanta","CARTJOYGA1","2015-04-16","CARW",234130181,"AL, G/Y","recap"
